page_num,table_index,table_row_index,classification,col_count,col_count_flag,col_00,col_01,col_02,col_03,col_04,col_05,col_06,col_00_raw_repr
7,0,9,ACCEPTED,7,OK,25-242,RFP,DEMOLITION OF SIX CABINS AT BELCARRA REGIONAL PARK,2-May-25,Assertive Demolition Ltd.,"$ 80,200",Yes,'25-242'
7,0,10,ACCEPTED,7,OK,25-242,RFP,DEMOLITION OF SIX CABINS AT BELCARRA REGIONAL PARK,2-May-25,Clearview Demolition Ltd.,,No,'25-242'
7,0,11,ACCEPTED,7,OK,25-242,RFP,DEMOLITION OF SIX CABINS AT BELCARRA REGIONAL PARK,2-May-25,Sprucewod Construction Ltd.,,No,'25-242'
7,0,12,ACCEPTED,7,OK,24-511,ITT,"Roof Replacement for Grandview Garden, Meridian Village and St. Andrews Place",2-May-25,Metro Roofing & Sheet Metals Ltd.,"$ 2 ,284,644",Yes,'24-511'
7,0,13,ACCEPTED,7,OK,24-511,ITT,"Roof Replacement for Grandview Garden, Meridian Village and St. Andrews Place",2-May-25,Advanced Systems Roofing & Waterproofing Ltd.,,No,'24-511'
7,0,14,ACCEPTED,7,OK,24-511,ITT,"Roof Replacement for Grandview Garden, Meridian Village and St. Andrews Place",2-May-25,All Round Home Improvements and Restorations Ltd.,,No,'24-511'
7,0,15,ACCEPTED,7,OK,24-511,ITT,"Roof Replacement for Grandview Garden, Meridian Village and St. Andrews Place",2-May-25,Bollman Roofing & Sheet Metal Ltd.,,No,'24-511'
7,0,16,ACCEPTED,7,OK,24-511,ITT,"Roof Replacement for Grandview Garden, Meridian Village and St. Andrews Place",2-May-25,TEK Roofing Ltd.,,No,'24-511'
7,0,17,ACCEPTED,7,OK,24-148,ITT,Construction of Annacis Main No.5 South – Contract 4A From River Road and Millar Road to 117B Street and 96th Avenue,5-May-25,B&B Heavy Civil Construction Ltd.,"$ 30,581,600",Yes,'24-148'
7,0,18,ACCEPTED,7,OK,24-148,ITT,Construction of Annacis Main No.5 South – Contract 4A From River Road and Millar Road to 117B Street and 96th Avenue,5-May-25,Hall Constructors,,No,'24-148'
7,0,19,ACCEPTED,7,OK,24-148,ITT,Construction of Annacis Main No.5 South – Contract 4A From River Road and Millar Road to 117B Street and 96th Avenue,5-May-25,Matcon Civil Constructors Inc.,,No,'24-148'
7,0,20,ACCEPTED,7,OK,24-148,ITT,Construction of Annacis Main No.5 South – Contract 4A From River Road and Millar Road to 117B Street and 96th Avenue,5-May-25,Oscar Renda Contracting,,No,'24-148'
7,0,21,ACCEPTED,7,OK,24-478,RFP,"Visual and Non-Destructive Examination Services for Welding, Coating, and Lining for Various Projects",6-May-25,Maven Consulting Limited,"$ 3 38,805",Yes,'24-478'
7,0,22,ACCEPTED,7,OK,25-653,RFQ,"Coquitlam Water Supply Rechlorination Study to WSP Canada Inc. This study is to assess the water age and free chlorine residuals to then determine the required locations for the Coquitlam Water Supply rechlorination facilities when Coquitlam Mains No. 2,",7-May-25,WSP CANADA INC,"$ 1 96,750",Yes,'25-653'
7,0,23,ACCEPTED,7,OK,24-478,RFP,"Visual and Non-Destructive Examination Services for Welding, Coating, and Lining for Various Projects",12-May-25,Elander Inspections Ltd.,"$ 1 ,494,420",Yes,'24-478'
7,0,24,ACCEPTED,7,OK,24-478,RFP,"Visual and Non-Destructive Examination Services for Welding, Coating, and Lining for Various Projects",12-May-25,Axis Inspection Group Ltd,,No,'24-478'
7,0,25,ACCEPTED,7,OK,24-478,RFP,"Visual and Non-Destructive Examination Services for Welding, Coating, and Lining for Various Projects",12-May-25,RAM Engineering Ltd.,,No,'24-478'
7,0,26,ACCEPTED,7,OK,24-478,RFP,"Visual and Non-Destructive Examination Services for Welding, Coating, and Lining for Various Projects",12-May-25,Acuren Group Inc,,No,'24-478'
7,0,27,ACCEPTED,7,OK,24-478,RFP,"Visual and Non-Destructive Examination Services for Welding, Coating, and Lining for Various Projects",12-May-25,ACCESS WELDING AND COATING INSPECTIONS LTD.,,No,'24-478'
7,0,28,ACCEPTED,7,OK,24-478,RFP,"Visual and Non-Destructive Examination Services for Welding, Coating, and Lining for Various Projects",12-May-25,Stasuk Testing & Inspection Ltd,,No,'24-478'
7,0,29,ACCEPTED,7,OK,24-478,RFP,"Visual and Non-Destructive Examination Services for Welding, Coating, and Lining for Various Projects",12-May-25,RINA Tech Canada Ltd.,,No,'24-478'
7,0,30,ACCEPTED,7,OK,24-478,RFP,"Visual and Non-Destructive Examination Services for Welding, Coating, and Lining for Various Projects",12-May-25,A.I NDT Labs Inc,,No,'24-478'
7,0,31,ACCEPTED,7,OK,24-104,RFP,PROPERTY CONDITION ASSESSMENT OF RECYCLING AND WASTE CENTRES,8-May-25,McCuaig & Associates Engineering Ltd.,"$ 1 85,400",Yes,'24-104'
7,0,32,ACCEPTED,7,OK,24-104,RFP,PROPERTY CONDITION ASSESSMENT OF RECYCLING AND WASTE CENTRES,8-May-25,Kontzamanis Graumann Smith MacMillan Inc.,,No,'24-104'
7,0,33,ACCEPTED,7,OK,24-104,RFP,PROPERTY CONDITION ASSESSMENT OF RECYCLING AND WASTE CENTRES,8-May-25,WSP Canada Inc.,,No,'24-104'
7,0,34,ACCEPTED,7,OK,24-104,RFP,PROPERTY CONDITION ASSESSMENT OF RECYCLING AND WASTE CENTRES,8-May-25,MCW Consultants Ltd.,,No,'24-104'
7,0,35,ACCEPTED,7,OK,24-104,RFP,PROPERTY CONDITION ASSESSMENT OF RECYCLING AND WASTE CENTRES,8-May-25,Stantec Consulting Ltd.,,No,'24-104'
8,0,1,ACCEPTED,7,OK,24-104,RFP,PROPERTY CONDITION ASSESSMENT OF RECYCLING AND WASTE CENTRES,8-May-25,Associated Engineering (B.C.) Ltd.,,No,'24-104'
8,0,2,ACCEPTED,7,OK,24-104,RFP,PROPERTY CONDITION ASSESSMENT OF RECYCLING AND WASTE CENTRES,8-May-25,Egis,,No,'24-104'
8,0,3,ACCEPTED,7,OK,24-397,RFP,Media Monitoring Services,8-May-25,Agility PR Solutions Ltd.,"$ 1 77,066",Yes,'24-397'
8,0,4,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,Robert Kaiser,"$ 9 00,000",Yes,'24-371'
8,0,5,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,Project Management Centre of Excellence,,Yes,'24-371'
8,0,6,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,Possibil.com,,Yes,'24-371'
8,0,7,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,Kwela Leadership,,Yes,'24-371'
8,0,8,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,Conscious Culture,,Yes,'24-371'
8,0,9,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,Release your voice,,Yes,'24-371'
8,0,10,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,Justice Institute,,Yes,'24-371'
8,0,11,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,Citizencentric Cons,,Yes,'24-371'
8,0,12,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,New Era Learning,,Yes,'24-371'
8,0,13,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,The neutral zone coaching,,Yes,'24-371'
8,0,14,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,Stephen De Paul,,Yes,'24-371'
8,0,15,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,Royal Roads,,Yes,'24-371'
8,0,16,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,Salescorp,,Yes,'24-371'
8,0,17,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,Debbie Aarons Consulting,,Yes,'24-371'
8,0,18,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,John Blois,,Yes,'24-371'
8,0,19,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,Alice Johanne Pagonis,,No,'24-371'
8,0,20,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,Alicia Hibbert,,No,'24-371'
8,0,21,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,Archetype Consulting,,No,'24-371'
8,0,22,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,Credence & Co,,No,'24-371'
8,0,23,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,DPM Consulting Ltd,,No,'24-371'
8,0,24,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,Echo and Elevate Consulting,,No,'24-371'
8,0,25,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,Eight LLC,,No,'24-371'
8,0,26,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,Fox Den Consulting,,No,'24-371'
8,0,27,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,FranklinCovey Canada,,No,'24-371'
8,0,28,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,GSB Executive Education Inc.,,No,'24-371'
8,0,29,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,Indigenous Community for Leadership and Development,,No,'24-371'
8,0,30,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,Lead with Intention Inc.,,No,'24-371'
8,0,31,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,Nextec Inc.,,No,'24-371'
8,0,32,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,Phoenix PMC Inc.,,No,'24-371'
8,0,33,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,Telcam Training Inc.,,No,'24-371'
8,0,34,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,The Taligens Group,,No,'24-371'
8,0,35,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,Topent Ltd.,,No,'24-371'
8,0,36,ACCEPTED,7,OK,24-371,RFSQ,Training and Organization Development Facilitation Services,9-May-25,Vision Consulting,,No,'24-371'
8,0,37,ACCEPTED,7,OK,24-219,RFP,Causeway Improvements Construction Services for the Iona Island Wastewater Treatment Plant Upgrade Project,9-May-25,Jacobs Bros. Construction Inc.,"$ 9 ,610,339",Yes,'24-219'
8,0,38,ACCEPTED,7,OK,24-219,RFP,Causeway Improvements Construction Services for the Iona Island Wastewater Treatment Plant Upgrade Project,9-May-25,Norland Limited,,No,'24-219'
8,0,39,ACCEPTED,7,OK,24-219,RFP,Causeway Improvements Construction Services for the Iona Island Wastewater Treatment Plant Upgrade Project,9-May-25,Hall Constructors Limited,,No,'24-219'
8,0,40,ACCEPTED,7,OK,24-219,RFP,Causeway Improvements Construction Services for the Iona Island Wastewater Treatment Plant Upgrade Project,9-May-25,Tybo Contracting Ltd.,,No,'24-219'
8,0,41,ACCEPTED,7,OK,24-012,RFP,Consultant Engineering Services for South Surrey Interceptor – Delta Section Rehabilitation,9-May-25,AECOM Canada Ltd.,"$ 3 ,322,807",Yes,'24-012'
8,0,42,ACCEPTED,7,OK,24-012,RFP,Consultant Engineering Services for South Surrey Interceptor – Delta Section Rehabilitation,9-May-25,CDM Smith Canada ULC,,No,'24-012'
8,0,43,ACCEPTED,7,OK,24-012,RFP,Consultant Engineering Services for South Surrey Interceptor – Delta Section Rehabilitation,9-May-25,Jacobs Consultancy Canada Inc.,,No,'24-012'
8,0,44,ACCEPTED,7,OK,24-012,RFP,Consultant Engineering Services for South Surrey Interceptor – Delta Section Rehabilitation,9-May-25,GHD Ltd.,,No,'24-012'
8,0,45,ACCEPTED,7,OK,24-463,SS/NOIC,Fabrication of Pump Housing - Worthinton Pump 6LN18,12-May-25,Smith Cameron Process Solutions,"$ 97,860",Yes,'24-463'
8,0,46,ACCEPTED,7,OK,25-061,RFP,"Pine Ridge Bridge Replacement – Pre-fabricated Bridge Supply, Kanaka Creek Regional Park",13-May-25,Poralu Marine Inc.,"$ 2 79,998",Yes,'25-061'
8,0,47,ACCEPTED,7,OK,25-061,RFP,"Pine Ridge Bridge Replacement – Pre-fabricated Bridge Supply, Kanaka Creek Regional Park",13-May-25,Blue Water Systems,,No,'25-061'
8,0,48,ACCEPTED,7,OK,25-061,RFP,"Pine Ridge Bridge Replacement – Pre-fabricated Bridge Supply, Kanaka Creek Regional Park",13-May-25,FRB,,No,'25-061'
8,0,49,ACCEPTED,7,OK,25-098,ITT,Culvert Replacement and New Culvert Installation at Widgeon Marsh Regional Park Phase 2,13-May-25,Cedar Crest Lands (BC) Ltd.,"$ 4 54,700",Yes,'25-098'
8,0,50,ACCEPTED,7,OK,25-098,ITT,Culvert Replacement and New Culvert Installation at Widgeon Marsh Regional Park Phase 2,13-May-25,Skylark Management Corp,,No,'25-098'
8,0,51,ACCEPTED,7,OK,25-098,ITT,Culvert Replacement and New Culvert Installation at Widgeon Marsh Regional Park Phase 2,13-May-25,Capital Green Landscape Ltd.,,No,'25-098'
8,0,52,ACCEPTED,7,OK,23-421,ITT,Lynn Baden Powell Trails Structural Replacement,14-May-25,Skylark Management Corp.,"$ 1 ,703,260",Yes,'23-421'
8,0,53,ACCEPTED,7,OK,25-260,RFQ,Kanaka Creek Bud's Bridge Replacement,14-May-25,PARK SOLUTIONS INC,"$ 1 24,530",Yes,'25-260'
8,0,54,ACCEPTED,7,OK,25-260,RFQ,Kanaka Creek Bud's Bridge Replacement,14-May-25,Platinum Stone Contracting Ltd.,,No,'25-260'
8,0,55,ACCEPTED,7,OK,25-128,ITT,Replacement of HVAC System at Lenson House in Burnaby Lake Regional Park,16-May-25,REACTIVE PLUMBING & HEATING LTD,"$ 97,469",Yes,'25-128'
8,0,56,ACCEPTED,7,OK,24-454,SS/NOIC,Detail Design and Constructrion Service for Scour Protection for Crescent Beach Forcemain Serpentine River Crossing,27-May-25,Northwest Hydraulic Consultants Ltd,"$ 1 73,501",Yes,'24-454'
8,0,57,ACCEPTED,7,OK,24-399,RFP,Construction Services for Seymour Aerial Crossing Rehabilitation,27-May-25,Regehr Contracting Ltd,"$ 1 ,079,771",Yes,'24-399'
9,0,1,ACCEPTED,7,OK,24-399,RFP,Construction Services for Seymour Aerial Crossing Rehabilitation,27-May-25,Acuren,,No,'24-399'
9,0,2,ACCEPTED,7,OK,24-399,RFP,Construction Services for Seymour Aerial Crossing Rehabilitation,27-May-25,Jewel Holdings Ltd.,,No,'24-399'
9,0,3,ACCEPTED,7,OK,24-399,RFP,Construction Services for Seymour Aerial Crossing Rehabilitation,27-May-25,Pacific Ropes Contracting Ltd.,,No,'24-399'
9,0,4,ACCEPTED,7,OK,24-399,RFP,Construction Services for Seymour Aerial Crossing Rehabilitation,27-May-25,Ruskin Construction Ltd.,,No,'24-399'
9,0,5,ACCEPTED,7,OK,24-399,RFP,Construction Services for Seymour Aerial Crossing Rehabilitation,27-May-25,Seismic 2000 Construction Ltd.,,No,'24-399'
9,0,6,ACCEPTED,7,OK,25-169,SS/NOIC,Hydrodynamic Modelling & Engineering Services,27-May-25,DHI Water & Environment Inc.,"$ 7 50,000",Yes,'25-169'
9,0,7,ACCEPTED,7,OK,24-366,RFP,Lulu Island WWTP Blower Building I/O Upgrade Project,28-May-25,J.A. ELECTRIC INC.,"$ 7 37,700",Yes,'24-366'
9,0,8,ACCEPTED,7,OK,24-366,RFP,Lulu Island WWTP Blower Building I/O Upgrade Project,28-May-25,encompass Electrical Solutions,,No,'24-366'
9,0,9,ACCEPTED,7,OK,24-366,RFP,Lulu Island WWTP Blower Building I/O Upgrade Project,28-May-25,Western Pacific Enterprises,,No,'24-366'
9,0,10,ACCEPTED,7,OK,25-010,RFP,Sunnyside Reservoir Unit No. 2 Seismic Upgrade,28-May-25,Kenaidan Contracting Ltd.,"$ 3 ,708,671",Yes,'25-010'
9,0,11,ACCEPTED,7,OK,25-010,RFP,Sunnyside Reservoir Unit No. 2 Seismic Upgrade,28-May-25,PCL Constructors Westcoast Inc.,,No,'25-010'
9,0,12,ACCEPTED,7,OK,25-010,RFP,Sunnyside Reservoir Unit No. 2 Seismic Upgrade,28-May-25,Jacob Bros. Construction Inc.,,No,'25-010'
9,0,13,ACCEPTED,7,OK,25-010,RFP,Sunnyside Reservoir Unit No. 2 Seismic Upgrade,28-May-25,Bennett Mechanical Installations (2001) Ltd.,,No,'25-010'
9,0,14,ACCEPTED,7,OK,23-155,RFP,Construction Services for Newton Pump Station No.2 (Main Contract),30-May-25,"Pomerleau, Inc.","$ 49,610,019",Yes,'23-155'
9,0,15,ACCEPTED,7,OK,25-081,ITT,Lulu Island Wastewater Treatment Plant Admin & Dewatering Building Roof Repair,3-Jun-25,Brault Roofing (AB) Inc,"$ 2 90,628",Yes,'25-081'
9,0,16,ACCEPTED,7,OK,25-081,ITT,Lulu Island Wastewater Treatment Plant Admin & Dewatering Building Roof Repair,3-Jun-25,Parker Johnston Industries Ltd,,No,'25-081'
9,0,17,ACCEPTED,7,OK,25-081,ITT,Lulu Island Wastewater Treatment Plant Admin & Dewatering Building Roof Repair,3-Jun-25,Metro Roofing & Sheet Metal Ltd,,No,'25-081'
9,0,18,ACCEPTED,7,OK,25-081,ITT,Lulu Island Wastewater Treatment Plant Admin & Dewatering Building Roof Repair,3-Jun-25,Altas-Apex Roofing (BC) Inc,,No,'25-081'
9,0,19,ACCEPTED,7,OK,25-081,ITT,Lulu Island Wastewater Treatment Plant Admin & Dewatering Building Roof Repair,3-Jun-25,Bollman Roofing & Sheet Metal Ltd,,No,'25-081'
9,0,20,ACCEPTED,7,OK,24-116,RFP,Coquitlam Main No. 4 Central Section Construction of Small Diameter Swing Connections,5-Jun-25,Clearway Construction Inc.,"$ 4 ,118,054",Yes,'24-116'
9,0,21,ACCEPTED,7,OK,25-310,SS/NOIC,2025 PNE Sponsorship Agreement,5-Jun-25,PNE,"$ 98,000",Yes,'25-310'
9,0,22,ACCEPTED,7,OK,25-005,RFP,Consulting Engineering Services for Preliminary Design of the South Fraser Works Yard Development,6-Jun-25,Tetra Tech Canada Inc.,"$ 1 ,007,823",Yes,'25-005'
9,0,23,ACCEPTED,7,OK,25-005,RFP,Consulting Engineering Services for Preliminary Design of the South Fraser Works Yard Development,6-Jun-25,AtkinsRealis Canada Inc,,No,'25-005'
9,0,24,ACCEPTED,7,OK,25-005,RFP,Consulting Engineering Services for Preliminary Design of the South Fraser Works Yard Development,6-Jun-25,Iredale Architecture,,No,'25-005'
9,0,25,ACCEPTED,7,OK,25-005,RFP,Consulting Engineering Services for Preliminary Design of the South Fraser Works Yard Development,6-Jun-25,Stantec Architecture,,No,'25-005'
9,0,26,ACCEPTED,7,OK,24-445,RFP,Construction Management for Services and Construction (At- Risk) for Riverside Drive Affordable Rental Housing,10-Jun-25,Scott Construction (2005) Ltd.,"$ 80,000",Yes,'24-445'
9,0,27,ACCEPTED,7,OK,24-445,RFP,Construction Management for Services and Construction (At- Risk) for Riverside Drive Affordable Rental Housing,10-Jun-25,Chandos Construction LP,,No,'24-445'
9,0,28,ACCEPTED,7,OK,24-445,RFP,Construction Management for Services and Construction (At- Risk) for Riverside Drive Affordable Rental Housing,10-Jun-25,Kinetic Construction Ltd.,,No,'24-445'
9,0,29,ACCEPTED,7,OK,24-445,RFP,Construction Management for Services and Construction (At- Risk) for Riverside Drive Affordable Rental Housing,10-Jun-25,ETRO Construction Limited,,No,'24-445'
9,0,30,ACCEPTED,7,OK,24-445,RFP,Construction Management for Services and Construction (At- Risk) for Riverside Drive Affordable Rental Housing,10-Jun-25,Valley Projects Ltd,,No,'24-445'
9,0,31,ACCEPTED,7,OK,24-445,RFP,Construction Management for Services and Construction (At- Risk) for Riverside Drive Affordable Rental Housing,10-Jun-25,Pro-Can Construction Group Corp.,,No,'24-445'
9,0,32,ACCEPTED,7,OK,24-445,RFP,Construction Management for Services and Construction (At- Risk) for Riverside Drive Affordable Rental Housing,10-Jun-25,Cape Construction (2001) Ltd,,No,'24-445'
9,0,33,ACCEPTED,7,OK,24-445,RFP,Construction Management for Services and Construction (At- Risk) for Riverside Drive Affordable Rental Housing,10-Jun-25,"Heatherbrae Builders Co., Ltd",,No,'24-445'
9,0,34,ACCEPTED,7,OK,24-445,RFP,Construction Management for Services and Construction (At- Risk) for Riverside Drive Affordable Rental Housing,10-Jun-25,Kindred Construction Ltd.,,No,'24-445'
9,0,35,ACCEPTED,7,OK,24-445,RFP,Construction Management for Services and Construction (At- Risk) for Riverside Drive Affordable Rental Housing,10-Jun-25,Skygrid Construction Inc.,,No,'24-445'
9,0,36,ACCEPTED,7,OK,24-445,RFP,Construction Management for Services and Construction (At- Risk) for Riverside Drive Affordable Rental Housing,10-Jun-25,Peak Construction Ltd,,No,'24-445'
9,0,37,ACCEPTED,7,OK,24-445,RFP,Construction Management for Services and Construction (At- Risk) for Riverside Drive Affordable Rental Housing,10-Jun-25,Signia Construction Ltd,,No,'24-445'
9,0,38,ACCEPTED,7,OK,24-119,RFP,"Supply, Installation and Commissioning of a Scum Clarifier Mechanism for IIWWTP",15-Jun-25,Graham Infrastructure LP,"$ 1 ,607,600",Yes,'24-119'
9,0,39,ACCEPTED,7,OK,24-119,RFP,"Supply, Installation and Commissioning of a Scum Clarifier Mechanism for IIWWTP",15-Jun-25,Bennett Construction Group,,No,'24-119'
9,0,40,ACCEPTED,7,OK,24-119,RFP,"Supply, Installation and Commissioning of a Scum Clarifier Mechanism for IIWWTP",15-Jun-25,NAC Constructors Ltd.,,No,'24-119'
9,0,41,ACCEPTED,7,OK,24-447,RFP,North Surrey Interceptor Odour Control Project Consulting Engineering Services,17-Jun-25,Kerr Wood Leidel Associates Ltd. (KWL),"$ 615,285",Yes,'24-447'
9,0,42,ACCEPTED,7,OK,24-447,RFP,North Surrey Interceptor Odour Control Project Consulting Engineering Services,17-Jun-25,AECOM Canada Ltd.,,No,'24-447'
9,0,43,ACCEPTED,7,OK,24-447,RFP,North Surrey Interceptor Odour Control Project Consulting Engineering Services,17-Jun-25,Jacobs Consultancy Canada Inc.,,No,'24-447'
9,0,44,ACCEPTED,7,OK,25-078,ITT,Construction and demolition work to upgrade Laboratory at Iona Island Wastewater Treatment Plant,17-Jun-25,Companion Construction (2020) LTD.,"$ 204,233",Yes,'25-078'
10,0,1,ACCEPTED,7,OK,25-078,ITT,Construction and demolition work to upgrade Laboratory at Iona Island Wastewater Treatment Plant,17-Jun-25,Seaforth Construction Ltd.,,No,'25-078'
10,0,2,ACCEPTED,7,OK,25-078,ITT,Construction and demolition work to upgrade Laboratory at Iona Island Wastewater Treatment Plant,17-Jun-25,Jacob Bros. Construction Inc.,,No,'25-078'
10,0,3,ACCEPTED,7,OK,25-078,ITT,Construction and demolition work to upgrade Laboratory at Iona Island Wastewater Treatment Plant,17-Jun-25,Chandos Construction LP,,No,'25-078'
10,0,4,ACCEPTED,7,OK,25-078,ITT,Construction and demolition work to upgrade Laboratory at Iona Island Wastewater Treatment Plant,17-Jun-25,Enduro Construction Ltd.,,No,'25-078'
10,0,5,ACCEPTED,7,OK,25-078,ITT,Construction and demolition work to upgrade Laboratory at Iona Island Wastewater Treatment Plant,17-Jun-25,Holaco Construction,,No,'25-078'
10,0,6,ACCEPTED,7,OK,25-338,RFQ,LSG Gasholder Tank Coating Restoration at AIWWTP,19-Jun-25,Jewel Welding Fabrication and Coatings Ltd.,"$ 98,694",Yes,'25-338'
10,0,7,ACCEPTED,7,OK,25-338,RFQ,LSG Gasholder Tank Coating Restoration at AIWWTP,19-Jun-25,Quantum Industrial Solutions,,No,'25-338'
10,0,8,ACCEPTED,7,OK,25-338,RFQ,LSG Gasholder Tank Coating Restoration at AIWWTP,19-Jun-25,Corrcoat Services Inc.,,No,'25-338'
10,0,9,ACCEPTED,7,OK,25-347,RFQ,832805BOU - BG001 Cammidge House Landscaping and metal works,24-Jun-25,Skylark Management Corp.,"$ 155,960",Yes,'25-347'
10,0,10,ACCEPTED,7,OK,25-347,RFQ,832805BOU - BG001 Cammidge House Landscaping and metal works,24-Jun-25,Sprucewood Construction Ltd.,,No,'25-347'
10,0,11,ACCEPTED,7,OK,24-363,RFP,Owner’s Engineer and Technical Services for AIWWTP Digesters No. 5 & 6 Projects,26-Jun-25,AECOM Canada ULC,"$ 1 ,482,782",Yes,'24-363'
10,0,12,ACCEPTED,7,OK,24-363,RFP,Owner’s Engineer and Technical Services for AIWWTP Digesters No. 5 & 6 Projects,26-Jun-25,Colliers Project Leaders Inc.,,No,'24-363'
10,0,13,ACCEPTED,7,OK,24-421,RFP,Consulting Engineering Services for Hellings Tank Operational Upgrades,26-Jun-25,Allnorth Consultants Limited,"$ 831,235",Yes,'24-421'
10,0,14,ACCEPTED,7,OK,25-264,DA/NOIC,OPC Software and Multiyear Support Agreement,26-Jun-25,Matrikon International,"$ 490,951",Yes,'25-264'
10,0,15,ACCEPTED,7,OK,24-421,RFP,Consulting Engineering Services for Hellings Tank Operational Upgrades,26-Jun-25,Allnorth Consultants Limited,"$ 831,235",Yes,'24-421'
10,0,16,ACCEPTED,7,OK,24-397,RFP,Media Monitoring Services,27-Jun-25,Hootsuite Inc.,"$ 70,095",Yes,'24-397'
10,0,17,ACCEPTED,7,OK,24-397,RFP,Media Monitoring Services,27-Jun-25,Cision Canada Inc.,,No,'24-397'
10,0,18,ACCEPTED,7,OK,24-397,RFP,Media Monitoring Services,27-Jun-25,Carahsoft Technologies,,No,'24-397'
10,0,19,ACCEPTED,7,OK,25-281,DA/NOIC,Supply and Installation of Hydrogen Chloride Analyzers for the Air Monitoring Network.,30-Jun-25,Picarro Inc.,"$ 104,733",Yes,'25-281'
10,0,20,ACCEPTED,7,OK,24-152,RFP,Landscaping Maintenance and Snow Removal Services,1-Jul-25,Vane Lawn and Garden Services 1981 (Ltd),"$ 4 ,142,000",Yes,'24-152'
10,0,21,ACCEPTED,7,OK,24-152,RFP,Landscaping Maintenance and Snow Removal Services,1-Jul-25,Total Dynamic Services Ltd,"$ 2 ,096,000",Yes,'24-152'
10,0,22,ACCEPTED,7,OK,24-152,RFP,Landscaping Maintenance and Snow Removal Services,1-Jul-25,Wagner,,No,'24-152'
10,0,23,ACCEPTED,7,OK,24-152,RFP,Landscaping Maintenance and Snow Removal Services,1-Jul-25,GRM,,No,'24-152'
10,0,24,ACCEPTED,7,OK,24-152,RFP,Landscaping Maintenance and Snow Removal Services,1-Jul-25,Tri City,,No,'24-152'
10,0,25,ACCEPTED,7,OK,24-152,RFP,Landscaping Maintenance and Snow Removal Services,1-Jul-25,Gibbs,,No,'24-152'
10,0,26,ACCEPTED,7,OK,25-313,ITT,Metro Vancouver Office Lighting Upgrades,2-Jul-25,SASCO Contracting Ltd,"$ 143,553",Yes,'25-313'
10,0,27,ACCEPTED,7,OK,25-313,ITT,Metro Vancouver Office Lighting Upgrades,2-Jul-25,Houle Electric Ltd,,No,'25-313'
10,0,28,ACCEPTED,7,OK,25-313,ITT,Metro Vancouver Office Lighting Upgrades,2-Jul-25,Bridge Electric Corp,,No,'25-313'
10,0,29,ACCEPTED,7,OK,25-177,RFP,Sewer Overflow Receiving Environment Water Sampling and Assessment,4-Jul-25,Roe Environmental Inc.,"$ 1 ,985,000",Yes,'25-177'
